lid,lat,lon,rfc,minor,moderate,major,code,date_produced
MFDP1,41.796944,77.080556,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
MFKA2,67.438333,150.075000,APRFC,-999.000000,-999.000000,-999.000000,1,9/4/2014
MFPI1,44.108611,115.982222,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
MFTC1,39.818889,120.445000,CNRFC,0.260000,0.130000,0.050000,1,1/27/2023
MGMA1,32.392222,86.315278,SERFC,0.100400,0.050000,0.050000,1,12/14/2022
MGMO2,34.858394,99.508701,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
MGYA1,32.439722,86.195556,SERFC,0.227700,0.082400,0.050000,1,12/14/2022
MHBC1,38.500186,121.045221,CNRFC,0.120000,0.050000,0.050000,1,1/27/2023
MHKK1,39.174722,96.554444,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MHOM6,34.736390,90.448330,LMRFC,0.260000,0.150000,0.050000,1,1/24/2023
MHPP1,41.607222,76.050556,MARFC,0.410000,0.130000,0.050000,1,1/5/2023
MHSA2,65.001389,150.625000,APRFC,0.050000,-999.000000,-999.000000,1,3/1/2020
MHSN2,41.252778,115.255556,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
MIAM7,39.328333,93.224722,MBRFC,0.360000,0.050000,0.050000,1,1/24/2023
MICM8,46.384594,105.845522,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MICN1,41.926840,103.813600,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MIDM4,43.595278,84.235556,NCRFC,0.080000,0.070000,0.050000,1,1/27/2023
MIDP1,40.200000,76.716667,MARFC,0.020000,0.050000,0.050000,1,3/15/2013
MIDS2,44.067209,101.160862,MBRFC,0.150000,0.050000,0.050000,1,1/24/2023
MIFI4,43.327778,95.201667,MBRFC,0.480000,0.260000,0.190000,1,1/24/2023
MILA1,32.448889,85.897500,SERFC,0.068700,0.050000,0.050000,1,12/14/2022
MILI2,40.630000,87.723889,NCRFC,0.350000,0.070000,0.050000,1,1/27/2023
MILM8,46.420772,105.860033,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MILN4,40.680000,74.528889,MARFC,0.130000,0.050000,0.050000,1,1/5/2023
MILW2,39.281944,77.789444,MARFC,0.440000,0.170000,0.050000,1,1/5/2023
MILW3,43.100000,88.849444,NCRFC,0.150000,0.050000,0.050000,1,1/27/2023
MINN8,48.245833,101.370833,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MION8,48.238056,101.295833,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MIWI4,42.065821,92.907700,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MKCF1,27.240278,82.313889,SERFC,0.227700,0.050000,0.050000,1,12/14/2022
MKGO2,35.769444,95.296944,ABRFC,0.077100,0.050000,0.050000,1,1/26/2023
MKHF1,27.473333,82.211389,SERFC,0.300000,0.050000,0.050000,1,12/14/2022
MKLM5,48.209722,96.718056,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MKRN1,40.187500,100.618056,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MKSM6,34.261111,90.266944,LMRFC,0.230000,0.140000,0.050000,1,1/24/2023
MLBA4,35.576944,94.015278,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
MLGF1,30.752778,86.629167,SERFC,0.249600,0.068600,0.050000,1,12/14/2022
MLGG1,33.089444,83.215556,SERFC,0.719400,0.203800,0.131500,2,12/14/2022
MLII2,41.462500,90.500000,NCRFC,0.430000,0.170000,0.070000,1,1/27/2023
MLKW1,46.007916,118.118560,NWRFC,0.050000,-999.000000,-999.000000,1,11/16/2016
MLNF1,30.708333,86.972222,SERFC,0.353700,0.050000,0.050000,1,12/14/2022
MLRM8,45.526667,112.700833,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MLUL1,32.500278,92.119722,LMRFC,0.720000,0.660000,0.510000,4,1/24/2023
MLVL1,30.690556,91.736111,LMRFC,0.367000,0.183000,0.033000,1,2/19/2014
MMDN6,42.730556,77.904444,NERFC,0.022000,0.022000,0.022000,1,5/5/2015
MNBA2,58.404167,134.584444,APRFC,0.050000,0.050000,-999.000000,1,9/4/2014
MNDA2,58.429722,134.572778,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
MNEL1,32.597400,93.331900,LMRFC,0.750000,0.240000,0.060000,2,1/24/2023
MNGI2,41.733550,88.333336,NCRFC,0.090000,0.050000,0.050000,1,1/27/2023
MNGN8,47.236111,102.769444,MBRFC,0.140000,0.050000,0.050000,1,1/24/2023
MNJA1,32.443889,87.180278,SERFC,0.157600,0.050000,0.050000,1,12/14/2022
MNKM5,44.168889,94.003056,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MNLM6,30.662222,89.686111,LMRFC,0.820000,0.470000,0.220000,2,1/24/2023
MNSP1,40.998611,75.143056,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
MNTG1,32.293056,84.043611,SERFC,0.138900,0.050000,0.050000,1,12/14/2022
MNTI2,40.030867,88.588954,NCRFC,0.680000,0.050000,0.050000,2,1/27/2023
MNTM3,42.580222,72.574500,NERFC,0.100000,0.060000,0.050000,1,1/23/2023
MNTN1,41.788889,103.518889,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MNVN4,40.555556,74.582778,MARFC,0.220000,0.070000,0.050000,1,1/5/2023
MOAM5,45.863900,93.296800,NCRFC,0.110000,0.050000,0.050000,1,1/27/2023
MOAM7,38.493889,92.006944,MBRFC,0.180000,0.060000,0.050000,1,1/24/2023
MOCG1,33.946667,83.422778,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
MODS1,33.729167,82.181944,SERFC,0.203500,0.099300,0.050800,1,12/14/2022
MOFW2,39.012222,78.956389,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
MOLG1,33.047500,84.526389,SERFC,0.088900,0.050000,0.050000,1,12/14/2022
MOLI4,40.692517,92.772418,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
MOMI2,41.160000,87.668611,NCRFC,0.110000,0.050000,0.050000,1,1/27/2023
MONA2,62.105278,150.057500,APRFC,0.050000,0.050000,0.050000,1,1/1/2023
MONL1,30.686111,90.643056,LMRFC,0.350000,0.050000,0.050000,1,1/24/2023
MONM4,41.913333,83.385000,NCRFC,0.160000,0.050000,0.050000,1,1/27/2023
MONN7,35.627222,79.116111,SERFC,0.096700,0.050000,0.050000,1,12/14/2022
MONO3,44.813758,119.431657,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
MONP1,41.706944,76.485000,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
MONV1,44.256667,72.593889,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
MOOV1,44.277222,72.743056,NERFC,0.300000,0.100000,0.050000,1,1/23/2023
MORA4,35.126944,92.731667,ABRFC,0.202300,0.050000,0.050000,1,1/26/2023
MORF1,28.098611,82.311389,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
MORI1,43.648056,115.989722,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
MORI2,41.354583,88.428500,NCRFC,0.200000,0.110000,0.060000,1,1/27/2023
MORM4,43.502529,85.342536,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MOTM4,41.800900,85.756100,NCRFC,0.090000,0.050000,0.050000,1,1/27/2023
MPLN8,46.866111,97.106111,NCRFC,0.220000,0.050000,0.050000,1,1/27/2023
MPLO3,44.063333,123.882778,NWRFC,0.140000,0.060000,0.050000,1,1/27/2023
MPLP1,40.392222,77.935278,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
MPRM4,43.564444,84.369167,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MPSK1,39.119444,97.711389,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MPTA2,60.433056,149.373889,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
MPTM4,43.626140,84.707790,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MRLI4,42.720833,96.240833,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MRML1,30.190000,92.590556,LMRFC,0.820000,0.160000,0.050000,2,1/24/2023
MRNC1,40.182222,123.775000,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
MRNN6,42.037778,73.972500,NERFC,0.080000,0.050000,0.050000,1,1/23/2023
MROI4,41.812726,92.064792,NCRFC,0.250000,0.110000,0.050000,1,1/27/2023
MROW1,47.831111,122.047222,NWRFC,0.100000,0.080000,0.060000,1,1/27/2023
MRPM4,43.109755,84.693052,NCRFC,0.500000,0.050000,0.050000,1,1/27/2023
MRRC2,39.653100,105.195600,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MRRM6,30.978056,88.726944,LMRFC,0.820000,0.360000,0.050000,2,1/24/2023
MRTP1,40.054444,76.531111,MARFC,0.320000,0.090000,0.050000,1,1/5/2023
MRYK1,39.841944,96.661944,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MSBM8,46.994690,107.889164,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MSCK1,39.521389,95.532500,MBRFC,0.230000,0.140000,0.050000,1,1/24/2023
MSCM5,44.161600,91.811600,NCRFC,0.110000,0.050000,0.050000,1,1/27/2023
MSHM5,44.430278,95.829444,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MSNA4,35.013056,90.719167,LMRFC,0.140000,0.090000,0.050000,1,1/24/2023
MSPM5,45.043300,93.279400,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MTCM4,42.595833,82.909722,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MTCM6,31.553330,90.088050,LMRFC,0.840000,0.730000,0.050000,3,1/24/2023
MTCV2,37.225000,77.475556,MARFC,0.180000,0.050000,0.050000,1,1/5/2023
MTGN4,41.309167,74.795556,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
MTHN8,46.297778,103.917500,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MTLP1,40.192500,76.728333,MARFC,0.610000,0.090000,0.050000,2,1/5/2023
MTMP1,41.370556,74.697778,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
MTNM5,44.546100,94.996100,NCRFC,0.140000,0.050000,0.050000,1,1/27/2023
MTNW3,42.510556,89.801111,NCRFC,0.160000,0.050000,0.050000,1,1/27/2023
MTON8,48.286111,97.369722,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MTRK1,38.711110,97.571388,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MTRN6,42.014167,74.270833,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
MTSF1,29.488611,82.980556,SERFC,0.259300,0.062000,0.050000,1,12/14/2022
MTTL1,30.698611,92.893889,LMRFC,0.680000,0.140000,0.050000,2,1/24/2023
MTVG1,32.191291,82.633190,SERFC,0.411100,0.050000,0.050000,1,12/14/2022
MTVS2,43.776389,98.245278,MBRFC,0.140000,0.050000,0.050000,1,1/24/2023
MTXV2,37.421389,77.859167,MARFC,0.440000,0.160000,0.070000,1,1/5/2023
MULK1,37.475500,97.261300,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
MURI2,37.758333,89.327778,NCRFC,0.400000,0.160000,0.050000,1,1/27/2023
MUSI4,41.390833,91.055278,NCRFC,0.150000,0.090000,0.060000,1,1/27/2023
MUSM8,46.522425,108.108872,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MUSW3,43.198100,90.443300,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MVOM5,44.933000,95.733600,NCRFC,0.140000,0.050000,0.050000,1,1/27/2023
MWCK1,39.188333,96.642500,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MYFM4,44.656667,85.436667,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MYNO3,43.068178,124.107844,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
MYPO3,43.065665,124.147048,NWRFC,0.100000,0.050000,0.050000,1,1/27/2023
MYRG1,33.666944,83.938056,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
MYVM7,40.345500,94.832194,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MYVT1,35.786111,83.884444,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
NANM1,44.869167,69.955000,NERFC,0.070000,0.050000,0.050000,1,1/23/2023
NAPM7,39.133169,94.064225,MBRFC,0.350000,0.050000,0.050000,1,1/24/2023
NASW1,46.373994,123.743482,NWRFC,0.120000,-999.000000,0.050000,1,1/27/2023
NBDN1,41.453003,96.775747,MBRFC,0.120000,0.050000,0.050000,1,1/24/2023
NBOI2,41.191389,91.055556,NCRFC,0.160000,0.100000,0.070000,1,1/27/2023
NBPI2,41.974720,87.728330,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
NBRM3,42.153707,71.652011,NERFC,0.060000,0.050000,0.050000,1,1/23/2023
NCAW3,44.026100,90.071700,NCRFC,0.450000,0.260000,0.090000,1,1/27/2023
NCEN8,48.989722,97.556667,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
NCKN6,43.700833,73.983333,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
NCMK1,38.863997,97.483156,MBRFC,0.100000,0.050000,0.050000,1,1/24/2023
NCRG1,33.997222,84.201944,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
NCRK1,40.000000,99.992778,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
NDRI2,41.690000,88.166389,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
NEBA2,62.981667,141.958889,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
NEBN1,40.681778,95.847111,MBRFC,0.230000,0.060000,0.050000,1,1/24/2023
NECL1,32.070800,91.928100,LMRFC,0.550000,0.190000,0.090000,2,1/24/2023
NEIN6,43.097222,75.638889,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
NEIW3,44.559700,90.615000,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
NEOK1,38.368056,96.000000,ABRFC,0.057700,0.053800,0.050000,1,1/26/2023
NEPF1,30.271111,84.148333,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
NEPT1,35.960556,83.174444,LMRFC,0.479800,0.190800,0.065300,1,3/7/2018
NEUU1,40.591340,110.114323,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
NEWA1,31.342778,85.610556,SERFC,0.273200,0.162200,0.050000,1,12/14/2022
NEWG1,31.306667,84.338611,SERFC,0.275300,0.050000,0.050000,1,12/14/2022
NEWM4,43.416944,85.808333,NCRFC,0.180000,0.050000,0.050000,1,1/27/2023
NEWW1,46.620278,122.943889,NWRFC,0.310000,0.160000,0.080000,1,1/27/2023
NEWW3,44.392311,88.740229,NCRFC,0.230000,0.050000,0.050000,1,1/27/2023
NFFQ2,49.001240,114.475639,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
NFKN1,42.003780,97.426033,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
NFSW4,44.469400,109.430510,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
NGTC2,40.936600,106.339200,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
NHRI4,42.572000,92.618278,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
NIAW3,45.767778,87.980556,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
NILM4,41.829167,86.259722,NCRFC,0.160000,0.050000,0.050000,1,1/27/2023
NINA2,60.048333,151.664722,APRFC,0.050000,-999.000000,-999.000000,1,3/1/2020
NINM1,46.700556,69.715556,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
NIRQ9,62.208056,139.048611,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
NISW1,46.752778,122.082500,NWRFC,0.120000,0.060000,0.050000,1,1/27/2023
NITW1,48.984600,119.618400,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
NKHO2,34.963401,97.899486,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
NKRN1,41.561185,96.541004,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
NKSW1,48.844832,122.589339,NWRFC,0.180000,0.050000,0.050000,1,1/27/2023
NLDM7,39.612222,91.407222,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
NLGL1,32.089167,91.489722,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
NLIN1,42.122953,98.043873,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
NLSK1,38.968889,97.476944,MBRFC,0.090000,0.050000,0.050000,1,1/24/2023
NMDM7,36.583060,89.532220,LMRFC,0.260000,0.110000,0.050000,1,1/24/2023
NMSW3,42.610833,88.225833,NCRFC,0.470000,0.160000,0.050000,1,1/27/2023
NOCG1,33.969722,83.377500,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
NOMT1,36.405278,88.854722,LMRFC,0.120000,0.090000,0.070000,1,1/24/2023
NORL1,29.934722,90.136111,LMRFC,0.367000,0.183000,0.033000,1,2/19/2014
NPSN1,41.118056,100.772778,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
NPTA4,35.605278,91.288889,LMRFC,0.340000,0.250000,0.140000,1,1/24/2023
NPTC2,38.184170,104.173297,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
NPTN1,41.153889,100.758889,MBRFC,0.070000,0.050000,0.050000,1,1/24/2023
NPTP1,40.478333,77.129444,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
NRBL1,30.504167,90.545833,LMRFC,0.080000,0.050000,0.050000,1,1/24/2023
NRCO2,35.194444,97.484722,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
NRFM5,44.458600,93.159700,NCRFC,0.150000,0.050000,0.050000,1,1/27/2023
NRKW1,48.841782,122.294326,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
NRSP1,40.111111,75.347222,MARFC,0.270000,0.050000,0.050000,1,1/5/2023
NRWI4,41.457907,93.654968,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
NRWM3,42.177599,71.200886,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
NRWN7,35.156944,80.165556,SERFC,0.536800,0.128800,0.070100,2,12/14/2022
NSHM8,48.130000,106.364167,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
NSSW1,48.677613,122.166545,NWRFC,0.080000,0.050000,0.050000,1,1/27/2023
NSTN3,44.749722,71.631667,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
NTYV1,44.972778,72.385833,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
NTZM6,31.544017,91.433412,LMRFC,0.367000,0.183000,0.033000,1,2/19/2014
NULM5,44.296944,94.433611,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
NVDM7,37.861940,94.399170,MBRFC,0.370000,0.090000,0.060000,1,1/24/2023
NVLW3,42.857500,88.940833,NCRFC,0.190000,0.060000,0.050000,1,1/27/2023
NVRC1,39.170556,123.666944,CNRFC,0.330000,0.120000,0.060000,1,1/27/2023
NVZM7,40.234333,92.686389,MBRFC,0.230000,0.090000,0.060000,1,1/24/2023
NWCN6,43.966111,74.131389,NERFC,0.050000,-999.000000,-999.000000,1,1/23/2023
NWPT1,35.981667,83.161111,LMRFC,0.100000,0.050000,0.050000,1,1/24/2023
NWUM5,44.289400,94.438600,NCRFC,0.080000,0.050000,0.050000,1,1/27/2023
OAKT1,35.983056,84.558056,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
OARM6,32.298333,88.753611,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
OAWU1,40.737172,111.247965,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
OBCL1,30.639722,92.814444,LMRFC,0.890000,0.780000,0.240000,3,1/24/2023
OBNK1,39.812778,100.533889,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
OBNT1,36.240760,89.217575,LMRFC,0.310000,0.050000,0.050000,1,1/24/2023
OCLF1,30.176389,84.668056,SERFC,0.120300,0.050000,0.050000,1,12/14/2022
OCNG1,32.787222,82.957222,SERFC,0.807900,0.287000,0.050000,2,12/14/2022
OCTW3,44.860556,87.983889,NCRFC,0.080000,0.050000,0.050000,1,1/27/2023
ODAW3,46.486614,90.696297,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
OFAM6,32.706110,89.671940,LMRFC,0.790000,0.080000,0.050000,2,1/24/2023
OFRP1,41.359167,75.744722,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
OKBO2,35.565556,97.366944,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
OKDL1,30.822500,92.685000,LMRFC,0.750000,0.180000,0.050000,2,1/24/2023
OKFI2,40.124167,89.985000,NCRFC,0.230000,0.060000,0.050000,1,1/27/2023
OKVI4,41.103194,91.063528,NCRFC,0.080000,0.050000,0.050000,1,1/27/2023
OKYK1,38.794722,100.858056,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
OLBO2,35.478668,97.663375,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
OLMI2,37.179167,89.058333,LMRFC,0.750000,0.390000,0.200000,2,1/24/2023
OLPF1,29.926565,82.559647,SERFC,0.791300,0.050000,0.050000,2,12/14/2022
OLVL1,30.756389,91.043889,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
OLVM6,34.907500,89.753333,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
OMCN2,41.860556,115.988333,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
OMHN1,41.259054,95.923221,MBRFC,0.070000,0.050000,0.050000,1,1/24/2023
OMNM7,38.928889,90.745833,NCRFC,0.080000,0.050000,0.050000,1,1/27/2023
ONDN6,42.983333,76.151111,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
OOAI4,41.356011,92.656450,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
ORAM6,30.458611,88.451944,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
ORBS1,33.483333,80.873611,SERFC,0.294900,0.050000,0.050000,1,12/14/2022
ORFI1,46.478611,116.256389,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
ORIC1,41.299444,124.050000,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
ORIW4,42.652496,105.159143,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
ORNN1,40.131667,99.502500,MBRFC,0.090000,0.050000,0.050000,1,1/24/2023
ORTW1,47.039444,122.206667,NWRFC,0.080000,0.050000,0.050000,1,1/27/2023
OSBK1,39.427778,98.693889,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
OSGA4,35.660556,89.933056,LMRFC,0.150000,0.110000,0.050000,1,1/24/2023
OSLM5,48.193889,97.140278,NCRFC,0.310000,0.160000,0.050000,1,1/27/2023
OSMK1,38.503333,94.960000,MBRFC,0.210000,0.050000,0.050000,1,1/24/2023
OSWK1,37.176660,95.105000,ABRFC,0.167300,0.087300,0.050000,1,1/26/2023
OSYM6,31.012222,90.461111,LMRFC,0.470000,0.050000,0.050000,1,1/24/2023
OTMI4,41.010779,92.411489,NCRFC,0.090000,0.050000,0.050000,1,1/27/2023
OTTM7,38.702250,92.978833,MBRFC,0.540000,0.370000,0.060000,2,1/24/2023
OTWI2,41.344444,88.839167,NCRFC,0.190000,0.080000,0.050000,1,1/27/2023
OTWK1,38.618056,95.268056,MBRFC,0.170000,0.050000,0.050000,1,1/24/2023
OVTN1,40.680207,99.540019,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
OWGN6,42.097222,76.266667,MARFC,0.060000,0.050000,0.050000,1,1/5/2023
OWOM4,43.015000,84.181111,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
OWSN6,42.898889,76.538056,NERFC,0.022000,0.050000,0.050000,1,5/5/2015
OWSO2,36.248333,95.866944,ABRFC,0.070700,0.050300,0.050000,1,1/26/2023
OXDM6,34.272778,89.521389,LMRFC,0.070000,0.050000,0.050000,1,1/24/2023
OXFK1,37.274486,97.162914,ABRFC,0.059600,0.050000,0.050000,1,1/26/2023
OZGA4,35.472500,93.812778,ABRFC,0.270900,0.050000,0.050000,1,1/26/2023
PACW1,46.613056,121.678056,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
PACW4,43.850480,110.517570,NWRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
PADP1,39.967778,75.188889,MARFC,0.110000,0.050000,0.050000,1,1/5/2023
PAHK2,37.089444,88.594444,LMRFC,0.490000,0.360000,0.080000,1,1/24/2023
PALM7,39.816944,91.546111,NCRFC,0.130000,0.050000,0.050000,1,1/27/2023
PALN1,40.351944,101.123333,MBRFC,0.100000,0.050000,0.050000,1,1/24/2023
PALN2,40.607500,116.200833,CNRFC,0.060000,0.050000,0.050000,1,1/27/2023
PANO2,35.165556,94.652778,ABRFC,0.783000,0.540900,0.071300,3,1/26/2023
PASN1,40.372910,101.116900,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
PASV1,44.365556,72.039722,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
PATM7,40.026111,94.127222,MBRFC,0.430000,0.250000,0.150000,1,1/24/2023
PATW1,48.077400,119.985100,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
PAWO2,36.343611,96.799167,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PAWW2,39.538889,78.456389,MARFC,0.300000,0.050000,0.050000,1,1/5/2023
PAZM7,37.194444,90.503333,LMRFC,0.290000,0.070000,0.050000,1,1/24/2023
PBFA4,34.288611,91.994722,ABRFC,0.147800,0.057000,0.050000,1,1/26/2023
PBGN6,44.681667,73.471667,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
PBNN8,48.973611,97.241389,NCRFC,0.090000,0.050000,0.050000,1,1/27/2023
PCEV2,36.642222,79.089722,SERFC,0.195000,0.050000,0.050000,1,12/14/2022
PCFM7,38.467222,90.735000,NCRFC,0.290000,0.050000,0.050000,1,1/27/2023
PCNW3,43.851130,89.133360,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
PDAC2,38.271669,104.718033,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PDES1,34.204167,79.548611,SERFC,0.739900,0.306900,0.050000,2,12/14/2022
PDLC2,38.487219,105.373604,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PDTO3,45.672075,118.792764,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
PEBN4,39.969444,74.684444,MARFC,0.360000,0.050000,0.050000,1,1/5/2023
PECK1,37.456900,97.423600,ABRFC,0.065200,0.050000,0.050000,1,1/26/2023
PERL1,30.385000,89.736667,LMRFC,> 0.95,0.640000,0.230000,3,1/24/2023
PESW1,47.583200,120.619500,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
PETI2,40.013333,89.838333,NCRFC,0.080000,0.070000,0.050000,1,1/27/2023
PETW2,38.991111,79.176111,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
PFAA4,33.978611,91.384444,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
PGEN8,47.167500,98.968611,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
PGFM6,30.610556,88.641389,LMRFC,0.600000,0.100000,0.050000,2,1/24/2023
PGMC2,37.129465,104.639989,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PGRC2,37.143908,104.547764,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
PGVN7,35.616667,77.372778,SERFC,0.517200,0.085600,0.050000,2,12/14/2022
PHIO3,44.525000,123.334722,NWRFC,0.120000,-999.000000,0.050000,1,1/27/2023
PIAI2,40.703339,89.561251,NCRFC,0.420000,0.120000,0.050000,1,1/27/2023
PIDC2,37.088333,107.397222,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
PIHI1,42.871614,112.468206,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
